id,pharmacy_id,medicine_id,year,week,total_dispensed,avg_daily,days_recorded,shortage_risk
15947,3,6,2026,11,64,32.0,2,low
15948,3,55,2026,11,30,30.0,1,low
15949,3,83,2026,11,45,45.0,1,low
15950,3,117,2026,11,159,39.75,4,medium
15951,3,76,2026,11,251,41.83,6,high
15952,3,89,2026,11,87,43.5,2,medium
15953,3,45,2026,11,180,45.0,4,medium
15954,3,32,2026,11,39,39.0,1,low
15955,3,107,2026,11,153,38.25,4,medium
15956,3,22,2026,11,46,46.0,1,low
15957,3,50,2026,11,42,42.0,1,low
15958,3,40,2026,11,295,295.0,1,high
15959,3,101,2026,12,234,39.0,6,high
15960,3,68,2026,12,77,38.5,2,low
15961,3,67,2026,12,488,244.0,2,high
15962,3,14,2026,12,49,49.0,1,low
15963,3,6,2026,12,233,46.6,5,high
15964,3,65,2026,12,83,41.5,2,medium
15965,3,63,2026,12,148,49.33,3,medium
15966,3,83,2026,12,127,42.33,3,medium
15967,3,33,2026,12,50,50.0,1,low
15968,3,21,2026,12,202,40.4,5,high
15969,3,80,2026,12,40,40.0,1,low
15970,3,117,2026,12,178,44.5,4,medium
15971,3,37,2026,12,134,44.67,3,medium
15972,3,49,2026,12,151,37.75,4,medium
15973,3,91,2026,12,88,44.0,2,medium
15974,3,105,2026,12,179,44.75,4,medium
15975,3,62,2026,12,240,40.0,6,high
15976,3,108,2026,12,52,52.0,1,low
15977,3,104,2026,12,121,40.33,3,medium
15978,3,72,2026,12,214,42.8,5,high
15979,3,81,2026,12,84,42.0,2,medium
15980,3,71,2026,12,30,30.0,1,low
15981,3,44,2026,12,118,39.33,3,medium
15982,3,120,2026,12,78,39.0,2,low
15983,3,51,2026,12,157,39.25,4,medium
15984,3,32,2026,12,140,46.67,3,medium
15985,3,50,2026,12,73,36.5,2,low
15986,3,96,2026,12,215,43.0,5,high
15987,3,5,2026,12,132,44.0,3,medium
15988,3,17,2026,12,156,39.0,4,medium
15989,3,20,2026,12,108,36.0,3,medium
15990,3,57,2026,12,264,264.0,1,high
15991,3,113,2026,12,133,44.33,3,medium
15992,3,19,2026,12,81,40.5,2,medium
15993,3,93,2026,12,93,46.5,2,medium
15994,3,40,2026,12,1062,265.5,4,high
15995,3,75,2026,12,74,37.0,2,low
15996,3,79,2026,12,94,47.0,2,medium
15997,3,106,2026,12,118,39.33,3,medium
15998,3,77,2026,12,90,45.0,2,medium
15999,3,88,2026,12,178,44.5,4,medium
16000,3,107,2026,12,150,37.5,4,medium
16001,3,92,2026,12,124,41.33,3,medium
16002,3,89,2026,12,76,38.0,2,low
16003,3,76,2026,12,80,40.0,2,low
16004,3,45,2026,12,52,52.0,1,low
16005,3,78,2026,12,188,47.0,4,medium
16006,3,114,2026,12,191,47.75,4,medium
16007,3,97,2026,12,106,35.33,3,medium
16008,3,73,2026,12,79,39.5,2,low
16009,3,53,2026,12,110,36.67,3,medium
16010,3,23,2026,12,36,36.0,1,low
16011,3,86,2026,12,84,42.0,2,medium
16012,3,43,2026,12,244,244.0,1,high
16013,3,9,2026,12,396,396.0,1,high
16014,3,48,2026,12,85,42.5,2,medium
16015,3,35,2026,12,128,42.67,3,medium
16016,3,22,2026,12,134,44.67,3,medium
16017,3,47,2026,12,80,40.0,2,low
16018,3,110,2026,12,86,43.0,2,medium
16019,3,10,2026,12,52,52.0,1,low
16020,3,85,2026,12,54,54.0,1,low
16021,3,90,2026,12,46,46.0,1,low
16022,3,2,2026,12,85,42.5,2,medium
16023,3,15,2026,12,65,32.5,2,low
16024,3,8,2026,12,87,43.5,2,medium
16025,3,58,2026,12,36,36.0,1,low
16026,3,13,2026,12,95,47.5,2,medium
16027,3,111,2026,12,36,36.0,1,low
16028,3,24,2026,12,36,36.0,1,low
16029,3,12,2026,12,28,28.0,1,low
16030,3,43,2026,13,526,263.0,2,high
16031,3,58,2026,13,62,31.0,2,low
16032,3,47,2026,13,127,42.33,3,medium
16033,3,86,2026,13,96,48.0,2,medium
16034,3,50,2026,13,221,44.2,5,high
16035,3,83,2026,13,294,36.75,8,high
16036,3,79,2026,13,65,32.5,2,low
16037,3,113,2026,13,254,42.33,6,high
16038,3,11,2026,13,159,39.75,4,medium
16039,3,14,2026,13,283,47.17,6,high
16040,3,108,2026,13,281,46.83,6,high
16041,3,80,2026,13,209,41.8,5,high
16042,3,2,2026,13,109,36.33,3,medium
16043,3,51,2026,13,40,40.0,1,low
16044,3,8,2026,13,162,40.5,4,medium
16045,3,21,2026,13,140,35.0,4,medium
16046,3,20,2026,13,161,40.25,4,medium
16047,3,53,2026,13,179,44.75,4,medium
16048,3,65,2026,13,115,38.33,3,medium
16049,3,73,2026,13,263,37.57,7,high
16050,3,107,2026,13,94,47.0,2,medium
16051,3,45,2026,13,197,39.4,5,medium
16052,3,92,2026,13,117,39.0,3,medium
16053,3,78,2026,13,182,45.5,4,medium
16054,3,101,2026,13,67,33.5,2,low
16055,3,9,2026,13,618,309.0,2,high
16056,3,12,2026,13,215,43.0,5,high
16057,3,57,2026,13,669,223.0,3,high
16058,3,96,2026,13,43,43.0,1,low
16059,3,17,2026,13,93,31.0,3,medium
16060,3,77,2026,13,91,45.5,2,medium
16061,3,110,2026,13,97,32.33,3,medium
16062,3,76,2026,13,76,38.0,2,low
16063,3,19,2026,13,269,44.83,6,high
16064,3,111,2026,13,73,36.5,2,low
16065,3,15,2026,13,265,44.17,6,high
16066,3,71,2026,13,122,40.67,3,medium
16067,3,120,2026,13,43,43.0,1,low
16068,3,104,2026,13,82,41.0,2,medium
16069,3,62,2026,13,155,38.75,4,medium
16070,3,6,2026,13,106,53.0,2,medium
16071,3,35,2026,13,117,39.0,3,medium
16072,3,91,2026,13,103,34.33,3,medium
16073,3,55,2026,13,39,39.0,1,low
16074,3,48,2026,13,83,41.5,2,medium
16075,3,37,2026,13,123,41.0,3,medium
16076,3,105,2026,13,153,38.25,4,medium
16077,3,68,2026,13,168,42.0,4,medium
16078,3,93,2026,13,55,55.0,1,low
16079,3,24,2026,13,146,36.5,4,medium
16080,3,106,2026,13,178,44.5,4,medium
16081,3,87,2026,13,30,30.0,1,low
16082,3,88,2026,13,126,42.0,3,medium
16083,3,63,2026,13,143,47.67,3,medium
16084,3,32,2026,13,28,28.0,1,low
16085,3,72,2026,13,45,45.0,1,low
16086,3,90,2026,13,131,32.75,4,medium
16087,3,49,2026,13,78,39.0,2,low
16088,3,81,2026,13,138,46.0,3,medium
16089,3,117,2026,13,135,45.0,3,medium
16090,3,13,2026,13,140,46.67,3,medium
16091,3,67,2026,13,675,225.0,3,high
16092,3,112,2026,13,131,43.67,3,medium
16093,3,23,2026,13,55,55.0,1,low
16094,3,85,2026,13,138,46.0,3,medium
16095,3,10,2026,13,41,41.0,1,low
16096,3,33,2026,13,89,44.5,2,medium
16097,3,5,2026,13,42,42.0,1,low
16098,3,44,2026,13,37,37.0,1,low
16099,3,75,2026,13,72,36.0,2,low
16100,3,53,2026,14,165,41.25,4,medium
16101,3,40,2026,14,1103,275.75,4,high
16102,3,45,2026,14,176,44.0,4,medium
16103,3,50,2026,14,249,41.5,6,high
16104,3,120,2026,14,76,38.0,2,low
16105,3,112,2026,14,76,38.0,2,low
16106,3,21,2026,14,132,44.0,3,medium
16107,3,83,2026,14,74,37.0,2,low
16108,3,55,2026,14,156,52.0,3,medium
16109,3,108,2026,14,113,37.67,3,medium
16110,3,110,2026,14,162,40.5,4,medium
16111,3,7,2026,14,90,45.0,2,medium
16112,3,89,2026,14,93,46.5,2,medium
16113,3,22,2026,14,78,39.0,2,low
16114,3,10,2026,14,158,39.5,4,medium
16115,3,11,2026,14,80,40.0,2,low
16116,3,49,2026,14,154,51.33,3,medium
16117,3,35,2026,14,37,37.0,1,low
16118,3,9,2026,14,1393,348.25,4,high
16119,3,15,2026,14,44,44.0,1,low
16120,3,79,2026,14,66,33.0,2,low
16121,3,12,2026,14,149,37.25,4,medium
16122,3,6,2026,14,162,40.5,4,medium
16123,3,97,2026,14,49,49.0,1,low
16124,3,8,2026,14,53,53.0,1,low
16125,3,24,2026,14,90,45.0,2,medium
16126,3,80,2026,14,53,53.0,1,low
16127,3,104,2026,14,73,36.5,2,low
16128,3,101,2026,14,85,42.5,2,medium
16129,3,2,2026,14,144,48.0,3,medium
16130,3,48,2026,14,172,43.0,4,medium
16131,3,67,2026,14,495,165.0,3,high
16132,3,92,2026,14,73,36.5,2,low
16133,3,62,2026,14,46,46.0,1,low
16134,3,105,2026,14,331,47.29,7,high
16135,3,47,2026,14,110,36.67,3,medium
16136,3,88,2026,14,52,52.0,1,low
16137,3,13,2026,14,89,44.5,2,medium
16138,3,76,2026,14,77,38.5,2,low
16139,3,14,2026,14,82,41.0,2,medium
16140,3,75,2026,14,73,36.5,2,low
16141,3,86,2026,14,43,43.0,1,low
16142,3,72,2026,14,151,37.75,4,medium
16143,3,93,2026,14,167,41.75,4,medium
16144,3,106,2026,14,93,46.5,2,medium
16145,3,19,2026,14,136,45.33,3,medium
16146,3,44,2026,14,167,41.75,4,medium
16147,3,90,2026,14,66,33.0,2,low
16148,3,78,2026,14,38,38.0,1,low
16149,3,43,2026,14,759,253.0,3,high
16150,3,117,2026,14,143,35.75,4,medium
16151,3,107,2026,14,151,50.33,3,medium
16152,3,58,2026,14,53,53.0,1,low
16153,3,51,2026,14,90,45.0,2,medium
16154,3,87,2026,14,28,28.0,1,low
16155,3,68,2026,14,36,36.0,1,low
16156,3,23,2026,14,156,39.0,4,medium
16157,3,5,2026,14,79,39.5,2,low
16158,3,113,2026,14,40,40.0,1,low
16159,3,114,2026,14,133,44.33,3,medium
16160,3,91,2026,14,77,38.5,2,low
16161,3,37,2026,14,40,40.0,1,low
16162,3,20,2026,14,83,41.5,2,medium
16163,3,71,2026,14,52,52.0,1,low
16164,3,81,2026,14,44,44.0,1,low
16165,3,111,2026,14,53,53.0,1,low
16166,3,8,2026,15,165,41.25,4,medium
16167,3,22,2026,15,84,42.0,2,medium
16168,3,15,2026,15,208,41.6,5,high
16169,3,5,2026,15,192,38.4,5,medium
16170,3,80,2026,15,68,34.0,2,low
16171,3,112,2026,15,71,35.5,2,low
16172,3,76,2026,15,35,35.0,1,low
16173,3,105,2026,15,45,45.0,1,low
16174,3,91,2026,15,132,44.0,3,medium
16175,3,11,2026,15,325,40.62,8,high
16176,3,23,2026,15,77,38.5,2,low
16177,3,19,2026,15,204,51.0,4,high
16178,3,43,2026,15,262,262.0,1,high
16179,3,40,2026,15,625,312.5,2,high
16180,3,117,2026,15,215,43.0,5,high
16181,3,62,2026,15,86,43.0,2,medium
16182,3,101,2026,15,136,45.33,3,medium
16183,3,88,2026,15,91,45.5,2,medium
16184,3,111,2026,15,103,51.5,2,medium
16185,3,96,2026,15,143,47.67,3,medium
16186,3,77,2026,15,83,41.5,2,medium
16187,3,81,2026,15,91,45.5,2,medium
16188,3,106,2026,15,98,49.0,2,medium
16189,3,32,2026,15,34,34.0,1,low
16190,3,51,2026,15,79,39.5,2,low
16191,3,87,2026,15,177,44.25,4,medium
16192,3,68,2026,15,123,41.0,3,medium
16193,3,113,2026,15,178,44.5,4,medium
16194,3,114,2026,15,140,46.67,3,medium
16195,3,55,2026,15,84,42.0,2,medium
16196,3,53,2026,15,178,35.6,5,medium
16197,3,17,2026,15,128,42.67,3,medium
16198,3,73,2026,15,93,46.5,2,medium
16199,3,33,2026,15,79,39.5,2,low
16200,3,21,2026,15,125,41.67,3,medium
16201,3,10,2026,15,101,33.67,3,medium
16202,3,35,2026,15,79,39.5,2,low
16203,3,45,2026,15,80,40.0,2,low
16204,3,2,2026,15,138,34.5,4,medium
16205,3,9,2026,15,2000,333.33,6,high
16206,3,12,2026,15,29,29.0,1,low
16207,3,50,2026,15,51,51.0,1,low
16208,3,37,2026,15,153,51.0,3,medium
16209,3,108,2026,15,33,33.0,1,low
16210,3,85,2026,15,139,46.33,3,medium
16211,3,13,2026,15,164,41.0,4,medium
16212,3,72,2026,15,134,44.67,3,medium
16213,3,78,2026,15,38,38.0,1,low
16214,3,86,2026,15,152,38.0,4,medium
16215,3,83,2026,15,132,44.0,3,medium
16216,3,92,2026,15,54,54.0,1,low
16217,3,65,2026,15,68,34.0,2,low
16218,3,107,2026,15,95,47.5,2,medium
16219,3,57,2026,15,634,211.33,3,high
16220,3,24,2026,15,55,55.0,1,low
16221,3,89,2026,15,71,35.5,2,low
16222,3,58,2026,15,81,40.5,2,medium
16223,3,104,2026,15,113,37.67,3,medium
16224,3,49,2026,15,68,34.0,2,low
16225,3,47,2026,15,37,37.0,1,low
16226,3,110,2026,15,45,45.0,1,low
16227,3,75,2026,15,116,38.67,3,medium
16228,3,20,2026,15,38,38.0,1,low
16229,3,90,2026,15,38,38.0,1,low
16230,3,44,2026,15,54,54.0,1,low
16231,3,71,2026,15,87,43.5,2,medium
16232,3,14,2026,15,101,50.5,2,medium
16233,3,67,2026,15,264,264.0,1,high
16234,3,6,2026,15,89,44.5,2,medium
16235,3,93,2026,15,33,33.0,1,low
16236,3,120,2026,15,42,42.0,1,low
16237,3,89,2026,16,104,34.67,3,medium
16238,3,21,2026,16,82,41.0,2,medium
16239,3,76,2026,16,184,46.0,4,medium
16240,3,111,2026,16,165,41.25,4,medium
16241,3,73,2026,16,167,41.75,4,medium
16242,3,88,2026,16,183,45.75,4,medium
16243,3,7,2026,16,63,31.5,2,low
16244,3,96,2026,16,47,47.0,1,low
16245,3,17,2026,16,120,40.0,3,medium
16246,3,110,2026,16,188,47.0,4,medium
16247,3,48,2026,16,106,53.0,2,medium
16248,3,101,2026,16,167,41.75,4,medium
16249,3,90,2026,16,84,42.0,2,medium
16250,3,92,2026,16,140,46.67,3,medium
16251,3,24,2026,16,32,32.0,1,low
16252,3,78,2026,16,123,41.0,3,medium
16253,3,55,2026,16,71,35.5,2,low
16254,3,67,2026,16,840,210.0,4,high
16255,3,45,2026,16,196,39.2,5,medium
16256,3,65,2026,16,123,41.0,3,medium
16257,3,91,2026,16,45,45.0,1,low
16258,3,15,2026,16,97,48.5,2,medium
16259,3,35,2026,16,42,42.0,1,low
16260,3,20,2026,16,87,43.5,2,medium
16261,3,62,2026,16,154,38.5,4,medium
16262,3,2,2026,16,206,41.2,5,high
16263,3,6,2026,16,167,41.75,4,medium
16264,3,19,2026,16,289,48.17,6,high
16265,3,113,2026,16,178,44.5,4,medium
16266,3,13,2026,16,131,43.67,3,medium
16267,3,83,2026,16,68,34.0,2,low
16268,3,68,2026,16,105,35.0,3,medium
16269,3,97,2026,16,124,41.33,3,medium
16270,3,22,2026,16,79,39.5,2,low
16271,3,107,2026,16,91,45.5,2,medium
16272,3,114,2026,16,54,54.0,1,low
16273,3,5,2026,16,89,44.5,2,medium
16274,3,106,2026,16,34,34.0,1,low
16275,3,105,2026,16,83,41.5,2,medium
16276,3,43,2026,16,527,263.5,2,high
16277,3,57,2026,16,634,211.33,3,high
16278,3,58,2026,16,49,49.0,1,low
16279,3,40,2026,16,1376,275.2,5,high
16280,3,37,2026,16,43,43.0,1,low
16281,3,104,2026,16,164,41.0,4,medium
16282,3,23,2026,16,70,35.0,2,low
16283,3,77,2026,16,88,44.0,2,medium
16284,3,71,2026,16,82,41.0,2,medium
16285,3,14,2026,16,203,40.6,5,high
16286,3,47,2026,16,48,48.0,1,low
16287,3,87,2026,16,115,38.33,3,medium
16288,3,80,2026,16,70,35.0,2,low
16289,3,44,2026,16,96,48.0,2,medium
16290,3,50,2026,16,48,48.0,1,low
16291,3,108,2026,16,123,41.0,3,medium
16292,3,53,2026,16,128,42.67,3,medium
16293,3,49,2026,16,114,38.0,3,medium
16294,3,33,2026,16,114,38.0,3,medium
16295,3,9,2026,16,907,302.33,3,high
16296,3,72,2026,16,46,46.0,1,low
16297,3,85,2026,16,79,39.5,2,low
16298,3,51,2026,16,45,45.0,1,low
16299,3,81,2026,16,84,42.0,2,medium
16300,3,117,2026,16,34,34.0,1,low
16301,3,79,2026,16,41,41.0,1,low
16302,3,80,2026,17,244,48.8,5,high
16303,3,92,2026,17,79,39.5,2,low
16304,3,107,2026,17,90,45.0,2,medium
16305,3,72,2026,17,248,41.33,6,high
16306,3,13,2026,17,122,40.67,3,medium
16307,3,67,2026,17,1038,207.6,5,high
16308,3,117,2026,17,163,40.75,4,medium
16309,3,48,2026,17,35,35.0,1,low
16310,3,19,2026,17,124,41.33,3,medium
16311,3,43,2026,17,1183,295.75,4,high
16312,3,63,2026,17,116,38.67,3,medium
16313,3,76,2026,17,80,40.0,2,low
16314,3,9,2026,17,1065,355.0,3,high
16315,3,68,2026,17,69,34.5,2,low
16316,3,35,2026,17,302,43.14,7,high
16317,3,65,2026,17,157,39.25,4,medium
16318,3,113,2026,17,154,51.33,3,medium
16319,3,71,2026,17,128,42.67,3,medium
16320,3,15,2026,17,177,44.25,4,medium
16321,3,44,2026,17,102,51.0,2,medium
16322,3,11,2026,17,44,44.0,1,low
16323,3,45,2026,17,83,41.5,2,medium
16324,3,49,2026,17,181,45.25,4,medium
16325,3,111,2026,17,235,39.17,6,high
16326,3,112,2026,17,194,48.5,4,medium
16327,3,58,2026,17,37,37.0,1,low
16328,3,21,2026,17,127,42.33,3,medium
16329,3,2,2026,17,46,46.0,1,low
16330,3,78,2026,17,203,40.6,5,high
16331,3,10,2026,17,184,46.0,4,medium
16332,3,8,2026,17,82,41.0,2,medium
16333,3,7,2026,17,104,52.0,2,medium
16334,3,110,2026,17,50,50.0,1,low
16335,3,20,2026,17,74,37.0,2,low
16336,3,86,2026,17,130,43.33,3,medium
16337,3,33,2026,17,88,44.0,2,medium
16338,3,14,2026,17,65,32.5,2,low
16339,3,75,2026,17,72,36.0,2,low
16340,3,97,2026,17,43,43.0,1,low
16341,3,120,2026,17,124,41.33,3,medium
16342,3,53,2026,17,80,40.0,2,low
16343,3,23,2026,17,82,41.0,2,medium
16344,3,104,2026,17,29,29.0,1,low
16345,3,93,2026,17,32,32.0,1,low
16346,3,101,2026,17,123,41.0,3,medium
16347,3,73,2026,17,46,46.0,1,low
16348,3,50,2026,17,78,39.0,2,low
16349,3,83,2026,17,70,35.0,2,low
16350,3,89,2026,17,33,33.0,1,low
16351,3,57,2026,17,262,262.0,1,high
16352,3,22,2026,17,149,49.67,3,medium
16353,3,90,2026,17,146,36.5,4,medium
16354,3,24,2026,17,32,32.0,1,low
16355,3,79,2026,17,78,39.0,2,low
16356,3,85,2026,17,102,51.0,2,medium
16357,3,12,2026,17,43,43.0,1,low
16358,3,106,2026,17,35,35.0,1,low
16359,3,5,2026,17,29,29.0,1,low
16360,3,32,2026,17,49,49.0,1,low
16361,3,40,2026,17,498,249.0,2,high
16362,3,6,2026,17,52,52.0,1,low
16363,3,51,2026,17,40,40.0,1,low
16364,3,17,2026,17,47,47.0,1,low
16365,3,81,2026,17,43,43.0,1,low
16366,3,105,2026,17,127,42.33,3,medium
16367,3,88,2026,17,31,31.0,1,low
16368,3,114,2026,17,56,56.0,1,low
16369,3,47,2026,17,36,36.0,1,low
16370,3,47,2026,18,45,45.0,1,low
16371,3,40,2026,18,533,266.5,2,high
16372,3,81,2026,18,205,41.0,5,high
16373,3,106,2026,18,158,39.5,4,medium
16374,3,65,2026,18,235,39.17,6,high
16375,3,120,2026,18,294,42.0,7,high
16376,3,88,2026,18,227,45.4,5,high
16377,3,75,2026,18,144,36.0,4,medium
16378,3,104,2026,18,195,39.0,5,medium
16379,3,43,2026,18,763,254.33,3,high
16380,3,93,2026,18,89,44.5,2,medium
16381,3,17,2026,18,144,36.0,4,medium
16382,3,87,2026,18,111,37.0,3,medium
16383,3,86,2026,18,188,47.0,4,medium
16384,3,113,2026,18,172,43.0,4,medium
16385,3,11,2026,18,140,46.67,3,medium
16386,3,5,2026,18,226,45.2,5,high
16387,3,49,2026,18,168,42.0,4,medium
16388,3,105,2026,18,122,40.67,3,medium
16389,3,24,2026,18,299,42.71,7,high
16390,3,114,2026,18,107,35.67,3,medium
16391,3,79,2026,18,99,49.5,2,medium
16392,3,13,2026,18,84,42.0,2,medium
16393,3,9,2026,18,1481,296.2,5,high
16394,3,37,2026,18,108,36.0,3,medium
16395,3,33,2026,18,140,46.67,3,medium
16396,3,45,2026,18,117,39.0,3,medium
16397,3,53,2026,18,161,40.25,4,medium
16398,3,12,2026,18,114,38.0,3,medium
16399,3,19,2026,18,226,45.2,5,high
16400,3,10,2026,18,181,45.25,4,medium
16401,3,90,2026,18,230,38.33,6,high
16402,3,92,2026,18,79,39.5,2,low
16403,3,44,2026,18,122,40.67,3,medium
16404,3,71,2026,18,29,29.0,1,low
16405,3,77,2026,18,183,45.75,4,medium
16406,3,101,2026,18,37,37.0,1,low
16407,3,51,2026,18,158,39.5,4,medium
16408,3,8,2026,18,185,46.25,4,medium
16409,3,23,2026,18,44,44.0,1,low
16410,3,50,2026,18,233,38.83,6,high
16411,3,72,2026,18,127,42.33,3,medium
16412,3,68,2026,18,42,42.0,1,low
16413,3,78,2026,18,103,34.33,3,medium
16414,3,76,2026,18,199,39.8,5,medium
16415,3,96,2026,18,189,37.8,5,medium
16416,3,67,2026,18,258,258.0,1,high
16417,3,107,2026,18,140,46.67,3,medium
16418,3,111,2026,18,38,38.0,1,low
16419,3,73,2026,18,48,48.0,1,low
16420,3,32,2026,18,39,39.0,1,low
16421,3,97,2026,18,97,48.5,2,medium
16422,3,108,2026,18,76,38.0,2,low
16423,3,83,2026,18,64,32.0,2,low
16424,3,15,2026,18,101,50.5,2,medium
16425,3,57,2026,18,315,157.5,2,high
16426,3,85,2026,18,92,46.0,2,medium
16427,3,7,2026,18,180,45.0,4,medium
16428,3,55,2026,18,180,45.0,4,medium
16429,3,63,2026,18,51,51.0,1,low
16430,3,112,2026,18,90,45.0,2,medium
16431,3,21,2026,18,40,40.0,1,low
16432,3,48,2026,18,51,51.0,1,low
16433,3,80,2026,18,35,35.0,1,low
16434,3,89,2026,18,35,35.0,1,low
16435,3,22,2026,18,31,31.0,1,low
16436,3,62,2026,18,40,40.0,1,low
16437,3,91,2026,18,39,39.0,1,low
16438,3,23,2026,19,87,43.5,2,medium
16439,3,110,2026,19,172,43.0,4,medium
16440,3,105,2026,19,99,49.5,2,medium
16441,3,14,2026,19,38,38.0,1,low
16442,3,67,2026,19,745,248.33,3,high
16443,3,44,2026,19,51,51.0,1,low
16444,3,10,2026,19,86,43.0,2,medium
16445,3,117,2026,19,33,33.0,1,low
16446,3,65,2026,19,188,37.6,5,medium
16447,3,58,2026,19,240,40.0,6,high
16448,3,97,2026,19,117,39.0,3,medium
16449,3,32,2026,19,157,39.25,4,medium
16450,3,81,2026,19,201,40.2,5,high
16451,3,48,2026,19,148,37.0,4,medium
16452,3,22,2026,19,136,45.33,3,medium
16453,3,86,2026,19,45,45.0,1,low
16454,3,76,2026,19,42,42.0,1,low
16455,3,37,2026,19,84,42.0,2,medium
16456,3,87,2026,19,124,41.33,3,medium
16457,3,91,2026,19,51,51.0,1,low
16458,3,114,2026,19,96,48.0,2,medium
16459,3,13,2026,19,104,52.0,2,medium
16460,3,47,2026,19,93,46.5,2,medium
16461,3,93,2026,19,77,38.5,2,low
16462,3,11,2026,19,52,52.0,1,low
16463,3,43,2026,19,760,253.33,3,high
16464,3,79,2026,19,46,46.0,1,low
16465,3,96,2026,19,137,45.67,3,medium
16466,3,12,2026,19,50,50.0,1,low
16467,3,57,2026,19,527,175.67,3,high
16468,3,45,2026,19,94,47.0,2,medium
16469,3,33,2026,19,33,33.0,1,low
16470,3,63,2026,19,50,50.0,1,low
16471,3,17,2026,19,79,39.5,2,low
16472,3,35,2026,19,88,44.0,2,medium
16473,3,77,2026,19,38,38.0,1,low
16474,3,85,2026,19,185,46.25,4,medium
16475,3,75,2026,19,35,35.0,1,low
16476,3,107,2026,19,155,38.75,4,medium
16477,3,55,2026,19,131,43.67,3,medium
16478,3,80,2026,19,34,34.0,1,low
16479,3,40,2026,19,305,305.0,1,high
16480,3,89,2026,19,70,35.0,2,low
16481,3,7,2026,19,70,35.0,2,low
16482,3,83,2026,19,31,31.0,1,low
16483,3,8,2026,19,34,34.0,1,low
16484,3,6,2026,19,38,38.0,1,low
16485,3,90,2026,19,32,32.0,1,low
16486,3,24,2026,19,34,34.0,1,low
16487,3,21,2026,19,36,36.0,1,low
16488,3,50,2026,19,35,35.0,1,low
16489,3,88,2026,19,77,38.5,2,low
16490,3,2,2026,19,45,45.0,1,low
16491,3,73,2026,19,114,38.0,3,medium
16492,3,111,2026,19,53,53.0,1,low
16493,3,92,2026,19,49,49.0,1,low
16494,3,49,2026,19,34,34.0,1,low
16495,3,20,2026,19,53,53.0,1,low
16496,3,120,2026,19,92,46.0,2,medium
16497,3,106,2026,19,34,34.0,1,low
16498,3,15,2026,19,28,28.0,1,low
16499,3,53,2026,19,55,55.0,1,low
16500,3,9,2026,19,330,330.0,1,high
16501,3,71,2026,19,30,30.0,1,low
16502,3,78,2026,19,36,36.0,1,low
16503,3,5,2026,19,50,50.0,1,low
16504,4,120,2024,45,11,11.0,1,low
16505,4,116,2024,45,9,9.0,1,low
16506,4,58,2024,45,13,13.0,1,low
16507,4,104,2024,45,14,14.0,1,low
16508,4,4,2024,45,8,8.0,1,low
16509,4,110,2024,45,12,12.0,1,low
16510,4,80,2024,45,13,13.0,1,low
16511,4,74,2024,45,16,16.0,1,low
16512,4,34,2024,45,21,10.5,2,low
16513,4,107,2024,45,25,12.5,2,low
16514,4,90,2024,45,8,8.0,1,low
16515,4,75,2024,45,14,14.0,1,low
16516,4,73,2024,45,31,10.33,3,low
16517,4,8,2024,45,23,11.5,2,low
16518,4,86,2024,45,27,13.5,2,low
16519,4,109,2024,45,9,9.0,1,low
16520,4,82,2024,45,27,13.5,2,low
16521,4,2,2024,45,13,13.0,1,low
16522,4,32,2024,45,9,9.0,1,low
16523,4,93,2024,45,17,8.5,2,low
16524,4,100,2024,45,12,12.0,1,low
16525,4,119,2024,45,13,13.0,1,low
16526,4,1,2024,45,14,14.0,1,low
16527,4,10,2024,45,15,15.0,1,low
16528,4,16,2024,45,9,9.0,1,low
16529,4,103,2024,45,8,8.0,1,low
16530,4,24,2024,45,32,32.0,1,low
16531,4,79,2024,45,12,12.0,1,low
16532,4,50,2024,46,58,11.6,5,low
16533,4,29,2024,46,12,12.0,1,low
16534,4,20,2024,46,11,11.0,1,low
16535,4,39,2024,46,24,12.0,2,low
16536,4,34,2024,46,14,14.0,1,low
16537,4,60,2024,46,28,14.0,2,low
16538,4,65,2024,46,9,9.0,1,low
16539,4,47,2024,46,24,12.0,2,low
16540,4,110,2024,46,11,11.0,1,low
16541,4,4,2024,46,15,15.0,1,low
16542,4,99,2024,46,25,12.5,2,low
16543,4,10,2024,46,26,13.0,2,low
16544,4,54,2024,46,15,15.0,1,low
16545,4,36,2024,46,10,10.0,1,low
16546,4,24,2024,46,59,29.5,2,low
16547,4,13,2024,46,20,10.0,2,low
16548,4,64,2024,46,9,9.0,1,low
16549,4,37,2024,46,12,12.0,1,low
16550,4,69,2024,46,25,12.5,2,low
16551,4,89,2024,46,8,8.0,1,low
16552,4,42,2024,46,13,13.0,1,low
16553,4,98,2024,46,8,8.0,1,low
16554,4,100,2024,46,37,12.33,3,low
16555,4,88,2024,46,24,12.0,2,low
16556,4,77,2024,46,11,11.0,1,low
16557,4,84,2024,46,11,11.0,1,low
16558,4,67,2024,46,25,12.5,2,low
16559,4,40,2024,46,15,15.0,1,low
16560,4,8,2024,46,15,15.0,1,low
16561,4,62,2024,46,12,12.0,1,low
16562,4,80,2024,46,25,12.5,2,low
16563,4,59,2024,46,10,10.0,1,low
16564,4,1,2024,46,12,12.0,1,low
16565,4,31,2024,46,22,11.0,2,low
16566,4,32,2024,47,35,11.67,3,low
16567,4,61,2024,47,14,14.0,1,low
